Generated using GEOMAGIA50.v3.3 on Nov/28/2023
Age[yr.AD],Sigma-ve[yr.],Sigma+ve[yr.],SigmaAgeID,N_Ba,n_Ba[meas.],n_Ba[acc.],Ba[microT],SigmaBa[microT],VDM[E22_AmE2],SigmaVDM[E22_AmE2],N_Dir,n_Dir[meas.],n_Dir[acc.],Dec[deg.],Inc[deg.],Alpha95[deg.],K,MaxAF[mT],MaxTemp[deg.C],PubDataID,SiteName,LocationName,SiteLat[deg.],SiteLon[deg.],CountryRegionID,ArcheoVolcanic,MatID,PIMethID,AltMonID,MDMonID,CoolRID,AnisoID,DirMethID,DirAnalysisID,DatMethID,SpecTypeID,RefID,CompilationID,UploadMonth,UploadYear,Uploader,Editor,LastEditDate,UID,CrossUID,CrossRefID
      -34050,       34050,       34050,           1,        -999,        -999,        -999,       35.50,        0.30,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,2357-3,-999,-999,      9.8389,    255.7089,          17,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,110,1,         374,-1,-999,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6665,-1,-1
      -34050,       34050,       34050,           1,        -999,        -999,        -999,       38.20,        0.30,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,ARC510,-999,-999,      9.8711,    255.7037,          17,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,110,1,         374,-1,-999,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6666,-1,-1
      -34050,       34050,       34050,           1,        -999,        -999,        -999,        7.00,        0.40,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,2495-8C,-999,-999,      9.5215,    255.7874,          17,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,110,1,         374,-1,-999,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6667,-1,-1
      -34050,       34050,       34050,           1,        -999,        -999,        -999,       35.90,        0.40,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,2360-5,-999,-999,      9.7742,    255.7204,          17,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,110,1,         374,-1,-999,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6668,-1,-1
      -34050,       34050,       34050,           1,        -999,        -999,        -999,       39.00,        0.40,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,ARC481,-999,-999,      9.8253,    255.6990,          17,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,110,1,         374,-1,-999,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6669,-1,-1
      -34050,       34050,       34050,           1,        -999,        -999,        -999,       47.30,        0.40,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,2770-1,-999,-999,      9.8354,    255.7000,          17,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,110,1,         374,-1,-999,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6670,-1,-1
      -34050,       34050,       34050,           1,        -999,        -999,        -999,        7.40,        0.40,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,ARC465,-999,-999,      9.8585,    255.6698,          17,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,110,1,         374,-1,-999,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6671,-1,-1
      -34050,       34050,       34050,           1,        -999,        -999,        -999,       39.20,        0.40,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,2497-7,-999,-999,      9.9217,    255.6970,          17,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,110,1,         374,-1,-999,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6672,-1,-1
      -34050,       34050,       34050,           1,        -999,        -999,        -999,       13.90,        0.50,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,2489-3,-999,-999,      9.5292,    255.7742,          17,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,110,1,         374,-1,-999,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6673,-1,-1
      -34050,       34050,       34050,           1,        -999,        -999,        -999,       33.80,        0.50,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,2355-4,-999,-999,      9.7702,    255.7208,          17,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,110,1,         374,-1,-999,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6674,-1,-1
      -34050,       34050,       34050,           1,        -999,        -999,        -999,       37.00,        0.50,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,2502-2,-999,-999,      9.7947,    255.7170,          17,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,110,1,         374,-1,-999,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6675,-1,-1
      -34050,       34050,       34050,           1,        -999,        -999,        -999,       38.30,        0.50,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,ARC309,-999,-999,      9.8672,    255.7032,          17,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,110,1,         374,-1,-999,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6676,-1,-1
      -34050,       34050,       34050,           1,        -999,        -999,        -999,       41.90,        0.50,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,2497-6,-999,-999,      9.9103,    255.6995,          17,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,110,1,         374,-1,-999,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6677,-1,-1
      -34050,       34050,       34050,           1,        -999,        -999,        -999,       14.90,        0.60,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,2489-5,-999,-999,      9.5285,    255.7825,          17,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,110,1,         374,-1,-999,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6678,-1,-1
      -34050,       34050,       34050,           1,        -999,        -999,        -999,       32.90,        0.60,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,2354-V,-999,-999,      9.7861,    255.7174,          17,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,110,1,         374,-1,-999,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6679,-1,-1
      -34050,       34050,       34050,           1,        -999,        -999,        -999,       34.80,        0.60,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,2502-1,-999,-999,      9.7947,    255.7151,          17,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,110,1,         374,-1,-999,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6680,-1,-1
      -34050,       34050,       34050,           1,        -999,        -999,        -999,       23.90,        0.60,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,2759-12,-999,-999,      9.8186,    255.6902,          17,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,110,1,         374,-1,-999,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6681,-1,-1
      -34050,       34050,       34050,           1,        -999,        -999,        -999,       39.80,        0.60,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,2760-3,-999,-999,      9.8225,    255.6992,          17,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,110,1,         374,-1,-999,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6682,-1,-1
      -34050,       34050,       34050,           1,        -999,        -999,        -999,       36.60,        0.60,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,3034-5,-999,-999,      9.8272,    255.7108,          17,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,110,1,         374,-1,-999,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6683,-1,-1
      -34050,       34050,       34050,           1,        -999,        -999,        -999,       29.60,        0.60,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,ARC348,-999,-999,      9.8334,    255.7125,          17,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,110,1,         374,-1,-999,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6684,-1,-1
      -34050,       34050,       34050,           1,        -999,        -999,        -999,       41.70,        0.60,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,ARC315,-999,-999,      9.8661,    255.7290,          17,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,110,1,         374,-1,-999,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6685,-1,-1
      -34050,       34050,       34050,           1,        -999,        -999,        -999,       37.80,        0.70,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,2503-3,-999,-999,      9.5144,    255.7535,          17,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,110,1,         374,-1,-999,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6686,-1,-1
      -34050,       34050,       34050,           1,        -999,        -999,        -999,       29.00,        0.70,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,2495-6,-999,-999,      9.5226,    255.7724,          17,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,110,1,         374,-1,-999,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6687,-1,-1
      -34050,       34050,       34050,           1,        -999,        -999,        -999,       41.30,        0.70,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,2490-1,-999,-999,      9.5308,    255.7524,          17,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,110,1,         374,-1,-999,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6688,-1,-1
      -34050,       34050,       34050,           1,        -999,        -999,        -999,       33.30,        0.70,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,2740-7,-999,-999,      9.7708,    255.7225,          17,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,110,1,         374,-1,-999,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6689,-1,-1
      -34050,       34050,       34050,           1,        -999,        -999,        -999,       41.40,        0.70,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,2759-5,-999,-999,      9.8163,    255.6917,          17,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,110,1,         374,-1,-999,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6690,-1,-1
      -34050,       34050,       34050,           1,        -999,        -999,        -999,       26.50,        0.70,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,2759-10,-999,-999,      9.8179,    255.6871,          17,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,110,1,         374,-1,-999,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6691,-1,-1
