,t,lat,lon,F,dF,D,dD,I,dI,colat,rad,dt,FID,UID
3924,1300.0,50.8,3.6,,,0.6,4.6,57.9,2.4,39.2,6371.2,100,ERDA/2101/,3924
3925,1300.0,50.9,3.6,,,15.4,6.0,65.6,2.4,39.1,6371.2,100,ERDA/2101/,3925
3926,1300.0,50.9,3.6,,,13.3,5.9,64.2,2.6,39.1,6371.2,100,ERDA/2101/,3926
3927,1300.0,35.5,266.6,,,-13.5,4.2,54.2,2.4,54.5,6371.2,100,ERDA/2101/,3927
3928,1300.0,35.5,269.7,,,-13.3,4.1,53.2,2.4,54.5,6371.2,100,ERDA/2101/,3928
3929,1300.0,35.5,269.7,,,-3.3,4.6,58.0,2.4,54.5,6371.2,100,ERDA/2101/,3929
3930,1300.0,36.1,269.7,,,-5.2,4.7,58.1,2.4,53.9,6371.2,100,ERDA/2101/,3930
3931,1300.0,40.2,266.7,,,-4.0,4.1,53.0,2.4,49.8,6371.2,100,ERDA/2101/,3931
3932,1300.0,35.1,109.0,,,3.5,3.9,51.1,2.4,54.9,6371.2,100,ERDA/2101/,3932
3933,1300.0,43.3,5.4,,,4.6,3.8,49.2,2.4,46.7,6371.2,100,ERDA/2101/,3933
3934,1300.0,43.8,5.3,,,10.6,4.2,54.2,2.4,46.2,6371.2,100,ERDA/2101/,3934
3935,1300.0,50.8,359.4,,,10.5,4.0,52.3,2.4,39.2,6371.2,100,ERDA/2101/,3935
3936,1300.0,54.1,358.4,,,1.2,5.0,60.3,2.4,35.9,6371.2,100,ERDA/2101/,3936
3937,1300.0,54.1,358.4,,,3.2,4.7,58.3,2.4,35.9,6371.2,100,ERDA/2101/,3937
3938,1300.0,53.1,0.1,,,2.5,4.3,55.1,2.4,36.9,6371.2,100,ERDA/2101/,3938
3939,1300.0,53.1,0.1,,,0.1,4.0,52.4,2.4,36.9,6371.2,100,ERDA/2101/,3939
3940,1300.0,54.0,358.9,,,4.5,5.0,60.2,2.4,36.0,6371.2,100,ERDA/2101/,3940
3941,1300.0,54.9,358.2,,,0.3,10.4,75.2,2.6,35.1,6371.2,100,ERDA/2101/,3941
3942,1300.0,51.5,359.9,,,2.1,5.0,60.8,2.4,38.5,6371.2,100,ERDA/2101/,3942
3943,1300.0,52.9,358.4,,,11.5,9.3,64.6,3.9,37.1,6371.2,100,ERDA/2101/,3943
3944,1300.0,52.9,358.4,,,11.6,9.4,65.0,3.9,37.1,6371.2,100,ERDA/2101/,3944
3945,1300.0,51.4,359.3,,,-2.0,6.2,65.3,2.6,38.6,6371.2,100,ERDA/2101/,3945
3946,1300.0,51.4,359.3,,,,,63.3,3.1,38.6,6371.2,100,ERDA/2101/,3946
3947,1300.0,55.5,358.4,,,9.1,6.1,66.1,2.4,34.5,6371.2,100,ERDA/2101/,3947
3948,1300.0,52.4,358.4,,,10.6,4.5,56.8,2.4,37.6,6371.2,100,ERDA/2101/,3948
3949,1300.0,52.4,358.4,,,6.8,5.3,62.4,2.4,37.6,6371.2,100,ERDA/2101/,3949
3950,1300.0,52.4,358.4,,,-2.0,4.4,56.1,2.4,37.6,6371.2,100,ERDA/2101/,3950
3951,1300.0,42.0,76.0,,,,,,,48.0,6371.2,100,ERDA/2101/,3951
3952,1300.0,42.0,76.0,,,,,54.5,2.4,48.0,6371.2,100,ERDA/2101/,3952
3953,1300.0,41.5,23.4,51640.0,5000.0,,,48.7,2.7,48.5,6371.2,100,ERDA/2101/,3953
3954,1300.0,43.2,27.9,54390.0,5000.0,,,50.0,2.9,46.8,6371.2,100,ERDA/2101/,3954
3955,1300.0,40.7,14.0,51000.0,10200.0,,,,,49.3,6371.2,100,ERDA/2101/,3955
3956,1300.0,54.0,107.5,76400.0,9300.0,,,,,36.0,6371.2,100,ERDA/2101/,3956
3957,1300.0,40.8,14.2,,,9.0,3.6,47.7,2.4,49.2,6371.2,100,ERDA/2101/,3957
3958,1305.0,40.7,23.1,53100.0,5000.0,,,,,49.3,6371.2,100,ERDA/2101/,3958
3959,1305.0,50.8,356.2,53000.0,5000.0,,,,,39.2,6371.2,100,ERDA/2101/,3959
3960,1305.0,54.7,25.5,,,,,60.4,2.4,35.3,6371.2,100,ERDA/2101/,3960
3961,1305.0,40.7,23.1,53100.0,5000.0,,,,,49.3,6371.2,100,ERDA/2101/,3961
3962,1305.0,40.7,23.1,56700.0,5000.0,,,,,49.3,6371.2,100,ERDA/2101/,3962
3963,1305.0,-21.4,247.0,46400.0,9190.0,,,,,111.4,6371.2,100,ERDA/2101/,3963
3964,1305.0,44.3,4.8,,,12.1,3.9,50.9,2.4,45.7,6371.2,100,ERDA/2101/,3964
3965,1305.0,54.5,20.2,,,,,72.3,2.4,35.5,6371.2,100,ERDA/2101/,3965
3966,1305.0,-37.5,145.5,,,-21.8,9.8,-54.1,5.7,127.5,6371.2,100,ERDA/2101/,3966
3967,1310.0,38.5,24.2,57000.0,5900.0,,,,,51.5,6371.2,100,ERDA/2101/,3967
3968,1310.0,38.5,24.2,58200.0,14100.0,,,,,51.5,6371.2,100,ERDA/2101/,3968
3969,1310.0,-36.8,174.9,,,-1.2,5.2,-61.9,2.4,126.8,6371.2,100,ERDA/2101/,3969
3970,1310.0,-36.8,174.9,,,-1.3,6.8,-62.9,3.1,126.8,6371.2,100,ERDA/2101/,3970
3971,1310.0,52.1,1.2,,,4.8,4.7,58.2,2.4,37.9,6371.2,100,ERDA/2101/,3971
3972,1310.0,54.5,20.2,,,,,65.6,2.4,35.5,6371.2,100,ERDA/2101/,3972
3973,1310.0,54.5,20.2,,,,,70.4,2.4,35.5,6371.2,100,ERDA/2101/,3973
3974,1315.0,34.1,249.4,,,-7.7,5.0,60.4,2.4,55.9,6371.2,100,ERDA/2101/,3974
3975,1315.0,34.1,249.4,,,-2.6,4.4,56.3,2.4,55.9,6371.2,100,ERDA/2101/,3975
3976,1315.0,34.1,249.4,,,-7.9,4.4,52.8,2.7,55.9,6371.2,100,ERDA/2101/,3976
3977,1315.0,54.1,358.4,,,10.7,4.5,56.6,2.4,35.9,6371.2,100,ERDA/2101/,3977
3978,1315.0,54.1,358.4,,,8.9,5.0,60.3,2.4,35.9,6371.2,100,ERDA/2101/,3978
3979,1315.0,19.3,204.7,,,4.2,3.3,41.6,2.4,70.7,6371.2,100,ERDA/2101/,3979
3980,1315.0,38.5,22.5,59660.0,5000.0,,,,,51.5,6371.2,100,ERDA/2101/,3980
3981,1315.0,38.5,22.5,58100.0,8300.0,,,,,51.5,6371.2,100,ERDA/2101/,3981
3982,1315.0,36.3,254.4,,,-5.7,4.7,58.3,2.4,53.7,6371.2,100,ERDA/2101/,3982
3983,1315.0,40.7,23.1,51600.0,5000.0,,,,,49.3,6371.2,100,ERDA/2101/,3983
3984,1315.0,40.7,23.1,57200.0,5000.0,,,,,49.3,6371.2,100,ERDA/2101/,3984
3985,1315.0,48.0,20.9,,,6.2,4.3,55.2,2.4,42.0,6371.2,100,ERDA/2101/,3985
3986,1315.0,48.0,20.9,,,7.6,4.3,54.9,2.4,42.0,6371.2,100,ERDA/2101/,3986
3987,1315.0,48.0,20.9,,,10.7,5.3,62.5,2.4,42.0,6371.2,100,ERDA/2101/,3987
3988,1315.0,42.9,20.8,59740.0,5940.0,,,51.9,2.4,47.1,6371.2,100,ERDA/2101/,3988
3989,1320.0,39.5,359.6,,,4.4,3.6,46.4,2.4,50.5,6371.2,100,ERDA/2101/,3989
3990,1320.0,51.7,9.8,,,2.8,4.8,59.0,2.4,38.3,6371.2,100,ERDA/2101/,3990
3991,1320.0,34.4,109.2,46700.0,5000.0,,,,,55.6,6371.2,100,ERDA/2101/,3991
3992,1320.0,29.3,117.2,47000.0,5000.0,,,,,60.7,6371.2,100,ERDA/2101/,3992
3993,1320.0,28.2,119.2,55000.0,5000.0,,,,,61.8,6371.2,100,ERDA/2101/,3993
3994,1320.0,28.1,119.2,63000.0,5000.0,,,,,61.9,6371.2,100,ERDA/2101/,3994
3995,1320.0,29.6,106.6,44000.0,5000.0,,,,,60.4,6371.2,100,ERDA/2101/,3995
3996,1320.0,36.3,254.4,,,-3.2,4.9,59.5,2.4,53.7,6371.2,100,ERDA/2101/,3996
3997,1320.0,28.1,109.2,,,3.9,3.5,45.0,2.4,61.9,6371.2,100,ERDA/2101/,3997
3998,1320.0,35.5,109.0,,,,,47.3,2.4,54.5,6371.2,100,ERDA/2101/,3998
3999,1320.0,39.9,116.4,,,,,52.0,2.4,50.1,6371.2,100,ERDA/2101/,3999
4000,1320.0,52.6,359.5,,,-8.3,5.5,61.8,2.6,37.4,6371.2,100,ERDA/2101/,4000
4001,1320.0,54.5,20.2,,,,,68.9,2.4,35.5,6371.2,100,ERDA/2101/,4001
4002,1325.0,58.3,26.7,,,,,72.4,2.4,31.700000000000003,6371.2,100,ERDA/2101/,4002
4003,1325.0,42.7,89.2,71000.0,5000.0,,,,,47.3,6371.2,100,ERDA/2101/,4003
4004,1325.0,48.9,2.4,57800.0,5000.0,,,,,41.1,6371.2,100,ERDA/2101/,4004
4005,1325.0,49.1,2.5,51800.0,5000.0,,,,,40.9,6371.2,100,ERDA/2101/,4005
4006,1325.0,40.5,50.0,65850.0,5000.0,,,67.5,2.4,49.5,6371.2,100,ERDA/2101/,4006
4007,1325.0,55.6,12.2,,,2.3,15.9,,,34.4,6371.2,100,ERDA/2101/,4007
4008,1325.0,55.6,12.2,,,8.3,6.2,66.6,2.4,34.4,6371.2,100,ERDA/2101/,4008
4009,1325.0,34.1,249.4,,,-6.8,5.5,63.3,2.4,55.9,6371.2,100,ERDA/2101/,4009
4010,1325.0,48.5,1.5,,,8.8,4.2,54.6,2.4,41.5,6371.2,100,ERDA/2101/,4010
4011,1325.0,47.8,19.0,,,10.9,6.1,59.9,3.0,42.2,6371.2,100,ERDA/2101/,4011
4012,1325.0,52.3,13.3,,,3.1,6.2,66.6,2.4,37.7,6371.2,100,ERDA/2101/,4012
4013,1325.0,50.5,4.9,,,5.0,5.0,60.7,2.4,39.5,6371.2,100,ERDA/2101/,4013
4014,1325.0,34.1,266.3,,,-3.8,4.0,51.7,2.4,55.9,6371.2,100,ERDA/2101/,4014
4015,1325.0,34.4,266.3,,,-6.4,5.0,60.7,2.4,55.6,6371.2,100,ERDA/2101/,4015
4016,1325.0,57.0,24.0,,,,,62.3,2.4,33.0,6371.2,100,ERDA/2101/,4016
4017,1325.0,57.0,24.0,,,,,67.5,2.4,33.0,6371.2,100,ERDA/2101/,4017
4018,1325.0,57.0,24.0,,,,,68.5,2.4,33.0,6371.2,100,ERDA/2101/,4018
4019,1325.0,57.0,24.0,,,,,70.3,2.4,33.0,6371.2,100,ERDA/2101/,4019
4020,1325.0,56.2,40.4,,,,,67.3,6.1,33.8,6371.2,100,ERDA/2101/,4020
4021,1325.0,51.1,359.4,,,-3.0,4.2,53.7,2.4,38.9,6371.2,100,ERDA/2101/,4021
4022,1325.0,51.8,358.9,,,-0.4,4.8,58.9,2.4,38.2,6371.2,100,ERDA/2101/,4022
4023,1325.0,51.8,358.9,,,1.2,4.4,55.8,2.4,38.2,6371.2,100,ERDA/2101/,4023
4024,1325.0,53.0,0.0,,,-0.7,4.6,58.0,2.4,37.0,6371.2,100,ERDA/2101/,4024
4025,1325.0,53.7,359.0,,,3.0,4.5,56.9,2.4,36.3,6371.2,100,ERDA/2101/,4025
4026,1325.0,51.1,356.0,,,7.2,4.9,59.7,2.4,38.9,6371.2,100,ERDA/2101/,4026
4027,1325.0,51.2,359.4,,,14.6,5.1,60.9,2.4,38.8,6371.2,100,ERDA/2101/,4027
4028,1325.0,51.3,359.8,,,13.7,4.5,56.9,2.4,38.7,6371.2,100,ERDA/2101/,4028
4029,1325.0,51.9,359.3,,,6.0,4.4,55.8,2.4,38.1,6371.2,100,ERDA/2101/,4029
4030,1325.0,53.8,359.1,,,0.8,5.1,61.1,2.4,36.2,6371.2,100,ERDA/2101/,4030
4031,1325.0,54.2,355.2,,,-8.0,4.2,54.5,2.4,35.8,6371.2,100,ERDA/2101/,4031
4032,1325.0,54.5,20.2,,,,,63.3,2.4,35.5,6371.2,100,ERDA/2101/,4032
4033,1325.0,54.5,20.2,,,,,64.3,2.4,35.5,6371.2,100,ERDA/2101/,4033
4034,1330.0,37.5,15.0,65300.0,5000.0,26.0,4.6,58.0,2.4,52.5,6371.2,100,ERDA/2101/,4034
4035,1330.0,29.2,78.1,46200.0,9200.0,,,,,60.8,6371.2,100,ERDA/2101/,4035
4036,1330.0,37.8,15.0,,,7.1,3.5,45.1,2.4,52.2,6371.2,100,ERDA/2101/,4036
4037,1330.0,34.7,135.5,52100.0,5000.0,,,,,55.3,6371.2,100,ERDA/2101/,4037
4038,1330.0,34.8,139.4,66400.0,8500.0,4.0,3.9,50.5,2.4,55.2,6371.2,100,ERDA/2101/,4038
4039,1330.0,35.4,137.1,,,6.5,4.8,58.9,2.4,54.6,6371.2,100,ERDA/2101/,4039
4040,1330.0,57.0,24.0,,,,,74.1,2.4,33.0,6371.2,100,ERDA/2101/,4040
4041,1330.0,41.0,73.0,,,,,53.9,3.1,49.0,6371.2,100,ERDA/2101/,4041
4042,1330.0,53.9,10.8,,,14.2,6.5,65.9,2.6,36.1,6371.2,100,ERDA/2101/,4042
4043,1335.0,49.0,12.1,,,6.7,5.1,61.0,2.4,41.0,6371.2,100,ERDA/2101/,4043
4044,1335.0,37.5,15.0,46600.0,6400.0,6.5,3.7,49.1,2.4,52.5,6371.2,100,ERDA/2101/,4044
4045,1335.0,19.2,204.7,,,1.7,3.0,35.1,2.4,70.8,6371.2,100,ERDA/2101/,4045
4046,1335.0,19.2,204.7,,,1.8,3.1,37.5,2.4,70.8,6371.2,100,ERDA/2101/,4046
4047,1335.0,47.5,29.0,56040.0,5000.0,,,59.0,2.8,42.5,6371.2,100,ERDA/2101/,4047
4048,1335.0,19.2,204.5,61300.0,8800.0,13.1,3.2,39.5,2.4,70.8,6371.2,100,ERDA/2101/,4048
4049,1340.0,34.1,249.4,,,1.2,5.0,60.5,2.4,55.9,6371.2,100,ERDA/2101/,4049
4050,1340.0,50.9,358.6,,,6.8,5.1,61.0,2.4,39.1,6371.2,100,ERDA/2101/,4050
4051,1340.0,51.8,358.7,,,-7.0,5.0,60.2,2.4,38.2,6371.2,100,ERDA/2101/,4051
4052,1340.0,49.2,359.6,,,11.2,4.3,55.0,2.4,40.8,6371.2,100,ERDA/2101/,4052
4053,1340.0,22.1,261.0,,,-2.0,3.3,33.0,2.7,67.9,6371.2,100,ERDA/2101/,4053
4054,1340.0,37.0,22.8,50900.0,5000.0,,,,,53.0,6371.2,100,ERDA/2101/,4054
4055,1345.0,47.8,19.0,,,10.9,4.9,59.1,2.5,42.2,6371.2,100,ERDA/2101/,4055
4056,1345.0,47.8,19.0,,,9.1,5.1,61.1,2.4,42.2,6371.2,100,ERDA/2101/,4056
4057,1345.0,47.8,19.0,,,16.3,4.8,59.1,2.4,42.2,6371.2,100,ERDA/2101/,4057
4058,1345.0,47.8,19.0,,,11.2,5.1,61.3,2.4,42.2,6371.2,100,ERDA/2101/,4058
4059,1345.0,14.8,298.8,,,-10.8,2.5,15.2,2.4,75.2,6371.2,100,ERDA/2101/,4059
4060,1345.0,52.3,10.5,,,7.5,5.8,64.9,2.4,37.7,6371.2,100,ERDA/2101/,4060
4061,1345.0,19.2,204.7,,,-3.1,3.1,37.8,2.4,70.8,6371.2,100,ERDA/2101/,4061
4062,1350.0,43.0,280.2,49000.0,15500.0,,,,,47.0,6371.2,100,ERDA/2101/,4062
4063,1350.0,22.1,254.7,63400.0,5000.0,,,,,67.9,6371.2,100,ERDA/2101/,4063
4064,1350.0,35.7,253.5,42900.0,5000.0,,,,,54.3,6371.2,100,ERDA/2101/,4064
4065,1350.0,-8.0,281.0,36500.0,5000.0,,,,,98.0,6371.2,100,ERDA/2101/,4065
4066,1350.0,-8.0,281.0,44000.0,5000.0,,,,,98.0,6371.2,100,ERDA/2101/,4066
4067,1350.0,-8.0,281.0,45000.0,5000.0,,,,,98.0,6371.2,100,ERDA/2101/,4067
4068,1350.0,19.0,261.7,48500.0,5000.0,,,,,71.0,6371.2,100,ERDA/2101/,4068
4069,1350.0,9.2,78.9,55100.0,5000.0,,,,,80.8,6371.2,100,ERDA/2101/,4069
4070,1350.0,34.6,135.4,50100.0,5000.0,,,,,55.4,6371.2,100,ERDA/2101/,4070
4071,1350.0,34.5,135.9,54200.0,5000.0,,,,,55.5,6371.2,100,ERDA/2101/,4071
4072,1350.0,34.8,134.1,54800.0,5000.0,,,,,55.2,6371.2,100,ERDA/2101/,4072
4073,1350.0,34.7,135.5,56400.0,5000.0,,,,,55.3,6371.2,100,ERDA/2101/,4073
4074,1350.0,39.7,64.3,42400.0,8500.0,,,54.6,2.6,50.3,6371.2,100,ERDA/2101/,4074
4075,1350.0,43.7,104.3,58800.0,15000.0,,,59.9,3.0,46.3,6371.2,100,ERDA/2101/,4075
4076,1350.0,43.0,41.0,62000.0,12400.0,,,,,47.0,6371.2,100,ERDA/2101/,4076
4077,1350.0,40.5,50.0,60000.0,5000.0,,,56.5,2.4,49.5,6371.2,100,ERDA/2101/,4077
4078,1350.0,50.5,26.5,67000.0,5000.0,,,56.5,2.4,39.5,6371.2,100,ERDA/2101/,4078
4079,1350.0,42.0,44.1,58000.0,5000.0,4.0,6.3,67.0,2.4,48.0,6371.2,100,ERDA/2101/,4079
4080,1350.0,46.6,31.3,57000.0,5000.0,8.5,5.5,63.5,2.4,43.4,6371.2,100,ERDA/2101/,4080
4081,1350.0,47.4,28.8,58000.0,5000.0,10.0,5.3,62.5,2.4,42.6,6371.2,100,ERDA/2101/,4081
4082,1350.0,47.4,28.8,44000.0,5000.0,13.0,5.6,64.0,2.4,42.6,6371.2,100,ERDA/2101/,4082
4083,1350.0,47.4,28.8,39000.0,5000.0,14.0,5.0,60.5,2.4,42.6,6371.2,100,ERDA/2101/,4083
4084,1350.0,47.4,28.8,51000.0,5000.0,13.0,5.2,62.0,2.4,42.6,6371.2,100,ERDA/2101/,4084
4085,1350.0,47.4,28.8,55000.0,5000.0,11.0,4.7,58.5,2.4,42.6,6371.2,100,ERDA/2101/,4085
4086,1350.0,47.4,28.8,54000.0,5000.0,10.5,4.9,59.5,2.4,42.6,6371.2,100,ERDA/2101/,4086
4087,1350.0,47.4,28.8,60000.0,5000.0,13.5,5.0,60.5,2.4,42.6,6371.2,100,ERDA/2101/,4087
4088,1350.0,41.0,48.0,58000.0,7700.0,,,,,49.0,6371.2,100,ERDA/2101/,4088
4089,1350.0,53.0,0.0,64800.0,13000.0,,,,,37.0,6371.2,100,ERDA/2101/,4089
4090,1350.0,52.6,356.9,48000.0,5000.0,,,,,37.4,6371.2,100,ERDA/2101/,4090
4091,1350.0,-10.0,285.0,48500.0,5000.0,,,,,100.0,6371.2,100,ERDA/2101/,4091
4092,1350.0,43.2,1.2,,,10.0,3.8,50.0,2.4,46.8,6371.2,100,ERDA/2101/,4092
4093,1350.0,50.6,5.3,,,3.3,4.7,58.2,2.4,39.4,6371.2,100,ERDA/2101/,4093
4094,1350.0,47.5,19.1,,,6.1,4.7,58.1,2.4,42.5,6371.2,100,ERDA/2101/,4094
4095,1350.0,35.1,253.6,,,-5.2,4.8,59.4,2.4,54.9,6371.2,100,ERDA/2101/,4095
4096,1350.0,37.4,137.2,,,6.9,4.7,58.5,2.4,52.6,6371.2,100,ERDA/2101/,4096
4097,1350.0,47.5,19.1,,,6.1,4.7,58.1,2.4,42.5,6371.2,100,ERDA/2101/,4097
4098,1350.0,47.8,19.0,,,1.5,5.3,62.1,2.4,42.2,6371.2,100,ERDA/2101/,4098
4099,1350.0,47.8,19.0,,,6.8,4.7,58.6,2.4,42.2,6371.2,100,ERDA/2101/,4099
4100,1350.0,47.8,19.0,,,7.0,4.8,59.3,2.4,42.2,6371.2,100,ERDA/2101/,4100
4101,1350.0,47.8,19.0,,,4.4,5.1,61.0,2.4,42.2,6371.2,100,ERDA/2101/,4101
4102,1350.0,34.0,267.4,,,,,57.6,12.9,56.0,6371.2,100,ERDA/2101/,4102
4103,1350.0,34.0,266.3,,,-13.1,4.1,52.8,2.4,56.0,6371.2,100,ERDA/2101/,4103
4104,1350.0,34.4,266.3,,,-1.2,4.5,56.6,2.4,55.6,6371.2,100,ERDA/2101/,4104
4105,1350.0,34.4,267.1,,,-7.0,4.9,59.7,2.4,55.6,6371.2,100,ERDA/2101/,4105
4106,1350.0,45.8,3.4,,,12.6,3.7,49.1,2.4,44.2,6371.2,100,ERDA/2101/,4106
4107,1350.0,51.9,0.3,,,3.6,4.5,56.6,2.4,38.1,6371.2,100,ERDA/2101/,4107
4108,1350.0,51.9,0.3,,,2.3,4.4,56.3,2.4,38.1,6371.2,100,ERDA/2101/,4108
4109,1350.0,51.4,358.7,,,-14.4,4.6,57.4,2.4,38.6,6371.2,100,ERDA/2101/,4109
4110,1350.0,53.8,359.6,,,-5.9,4.1,53.4,2.4,36.2,6371.2,100,ERDA/2101/,4110
4111,1350.0,51.4,359.6,,,-6.2,4.2,54.0,2.4,38.6,6371.2,100,ERDA/2101/,4111
4112,1350.0,54.9,358.5,,,-4.3,4.3,55.3,2.4,35.1,6371.2,100,ERDA/2101/,4112
4113,1350.0,53.8,359.6,,,13.6,4.8,59.3,2.4,36.2,6371.2,100,ERDA/2101/,4113
4114,1350.0,47.0,28.5,,,10.0,5.5,63.5,2.4,43.0,6371.2,100,ERDA/2101/,4114
4115,1350.0,39.7,66.8,,,,,49.7,4.8,50.3,6371.2,100,ERDA/2101/,4115
4116,1350.0,39.7,66.8,,,,,56.5,7.9,50.3,6371.2,100,ERDA/2101/,4116
4117,1350.0,48.7,39.1,,,10.5,4.9,59.5,2.4,41.3,6371.2,100,ERDA/2101/,4117
4118,1350.0,39.7,66.8,,,,,60.3,7.1,50.3,6371.2,100,ERDA/2101/,4118
4119,1350.0,46.8,28.6,,,10.0,5.4,63.0,2.4,43.2,6371.2,100,ERDA/2101/,4119
4120,1350.0,46.8,28.6,,,10.5,5.4,63.0,2.4,43.2,6371.2,100,ERDA/2101/,4120
4121,1350.0,47.4,28.8,,,13.0,5.4,63.0,2.4,42.6,6371.2,100,ERDA/2101/,4121
4122,1350.0,49.8,24.0,,,,,63.0,2.4,40.2,6371.2,100,ERDA/2101/,4122
4123,1350.0,54.5,20.2,,,,,72.0,2.4,35.5,6371.2,100,ERDA/2101/,4123
4124,1350.0,54.5,20.2,,,,,77.3,2.4,35.5,6371.2,100,ERDA/2101/,4124
4125,1350.0,43.2,20.5,57640.0,5390.0,,,48.1,2.4,46.8,6371.2,100,ERDA/2101/,4125
4126,1350.0,19.3,204.8,,,0.7,3.3,41.9,2.4,70.7,6371.2,100,ERDA/2101/,4126
4127,1355.0,-12.1,283.0,53000.0,5000.0,,,,,102.1,6371.2,100,ERDA/2101/,4127
4128,1355.0,52.1,10.9,,,3.9,5.6,64.1,2.4,37.9,6371.2,100,ERDA/2101/,4128
4129,1355.0,34.0,248.4,,,-1.4,4.5,56.8,2.4,56.0,6371.2,100,ERDA/2101/,4129
4130,1355.0,34.0,249.4,,,-5.4,4.6,56.1,2.6,56.0,6371.2,100,ERDA/2101/,4130
4131,1355.0,34.0,249.4,,,14.4,12.9,50.5,8.2,56.0,6371.2,100,ERDA/2101/,4131
4132,1355.0,34.0,249.4,,,-9.1,4.9,57.0,2.7,56.0,6371.2,100,ERDA/2101/,4132
4133,1355.0,47.8,19.0,,,6.0,4.8,59.1,2.4,42.2,6371.2,100,ERDA/2101/,4133
4134,1355.0,20.7,203.8,,,21.3,3.2,40.8,2.4,69.3,6371.2,100,ERDA/2101/,4134
4135,1355.0,53.0,0.0,62000.0,5000.0,,,,,37.0,6371.2,100,ERDA/2101/,4135
4136,1360.0,36.7,252.7,56200.0,5000.0,,,,,53.3,6371.2,100,ERDA/2101/,4136
4137,1360.0,41.0,48.0,51000.0,6100.0,,,,,49.0,6371.2,100,ERDA/2101/,4137
4138,1360.0,50.3,4.9,,,5.3,4.4,56.4,2.4,39.7,6371.2,100,ERDA/2101/,4138
